year,day_of_year,temperature,humidity,precipitation,wind_speed,irradiance,month,temperature_lag1,temperature_lag3,temperature_lag7,temperature_roll3,humidity_roll3,precipitation_roll7,target
2022,210,17.63,73.31,5.87,6.81,15.89,7,19.7,18.75,18.37,18.58666666666667,86.59333333333335,28.500000000000004,16.09
2022,211,16.09,70.28,0.06,4.66,16.02,7,17.63,18.43,18.32,17.80666666666667,78.16333333333334,28.450000000000003,16.81
2022,212,16.81,71.59,0.0,3.11,15.92,7,16.09,19.7,18.67,16.843333333333334,71.72666666666667,28.28,17.52
2022,213,17.52,87.71,0.02,4.17,15.74,8,16.81,17.63,18.77,16.80666666666667,76.52666666666667,28.040000000000003,17.86
2022,214,17.86,92.86,0.16,1.93,13.66,8,17.52,16.09,18.75,17.396666666666665,84.05333333333334,27.680000000000003,18.78
2022,215,18.78,91.59,0.2,5.22,9.54,8,17.86,16.81,18.43,18.05333333333333,90.72000000000001,27.490000000000002,19.41
2022,216,19.41,95.19,0.55,5.92,7.98,8,18.78,17.52,19.7,18.683333333333334,93.21333333333335,6.860000000000004,18.31
2022,217,18.31,79.48,0.02,6.95,16.01,8,19.41,17.86,17.63,18.833333333333332,88.75333333333333,1.0100000000000036,16.09
2022,218,16.09,80.06,18.67,3.86,7.66,8,18.31,18.78,16.09,17.936666666666667,84.91000000000001,19.620000000000005,17.05
2022,219,17.05,85.62,9.48,4.44,3.64,8,16.09,19.41,16.81,17.150000000000002,81.72000000000001,29.100000000000005,18.59
2022,220,18.59,88.47,3.21,4.16,7.34,8,17.05,18.31,17.52,17.243333333333336,84.71666666666667,32.290000000000006,18.1
2022,221,18.1,89.45,52.34,8.29,3.83,8,18.59,16.09,17.86,17.913333333333334,87.84666666666668,84.47,16.64
2022,222,16.64,83.82,55.28,10.98,2.3,8,18.1,17.05,18.78,17.776666666666667,87.24666666666667,139.55,18.41
2022,223,18.41,78.33,1.68,6.03,12.09,8,16.64,18.59,19.41,17.71666666666667,83.86666666666666,140.68000000000004,18.92
2022,224,18.92,71.82,0.04,4.37,10.74,8,18.41,18.1,18.31,17.99,77.99,140.70000000000002,18.61
2022,225,18.61,86.17,0.28,5.06,9.53,8,18.92,16.64,16.09,18.646666666666665,78.77333333333333,122.31,18.88
2022,226,18.88,93.5,0.11,4.55,15.05,8,18.61,18.41,17.05,18.803333333333335,83.83,112.94000000000001,19.22
2022,227,19.22,95.58,0.32,6.89,13.62,8,18.88,18.92,18.59,18.903333333333332,91.75,110.05000000000001,18.22
2022,228,18.22,90.4,3.82,4.52,3.17,8,19.22,18.61,18.1,18.773333333333333,93.16000000000001,61.53000000000001,18.55
2022,229,18.55,90.84,15.75,5.34,6.63,8,18.22,18.88,16.64,18.66333333333333,92.27333333333335,22.000000000000007,17.97
2022,230,17.97,88.3,9.5,8.56,4.99,8,18.55,19.22,18.41,18.246666666666666,89.84666666666668,29.820000000000007,14.21
2022,231,14.21,70.42,0.05,8.26,19.48,8,17.97,18.22,18.92,16.91,83.18666666666667,29.83000000000001,15.85
2022,232,15.85,65.86,0.07,2.93,16.75,8,14.21,18.55,18.61,16.01,74.86000000000001,29.620000000000008,18.31
2022,233,18.31,67.63,0.06,4.28,13.89,8,15.85,17.97,18.88,16.123333333333335,67.97000000000001,29.570000000000007,18.06
2022,234,18.06,80.7,1.0,4.74,9.63,8,18.31,14.21,19.22,17.406666666666666,71.39666666666666,30.250000000000007,18.52
2022,235,18.52,84.12,2.05,4.14,10.16,8,18.06,15.85,18.22,18.296666666666667,77.48333333333333,28.480000000000008,18.84
2022,236,18.84,88.9,0.54,4.54,16.1,8,18.52,18.31,18.55,18.473333333333333,84.57333333333334,13.270000000000007,19.02
2022,237,19.02,93.56,0.12,4.27,17.81,8,18.84,18.06,17.97,18.793333333333333,88.86000000000001,3.890000000000007,19.39
2022,238,19.39,95.83,0.08,3.97,17.98,8,19.02,18.52,14.21,19.083333333333336,92.76333333333334,3.920000000000007,19.68
2022,239,19.68,96.28,0.17,4.94,16.36,8,19.39,18.84,15.85,19.363333333333337,95.22333333333334,4.020000000000007,17.31
2022,240,17.31,82.81,1.58,10.55,7.18,8,19.68,19.02,18.31,18.793333333333337,91.64,5.540000000000006,15.5
2022,241,15.5,74.56,0.04,9.05,19.78,8,17.31,19.39,18.06,17.49666666666667,84.55000000000001,4.580000000000006,17.49
2022,242,17.49,67.75,0.07,4.22,13.46,8,15.5,19.68,18.52,16.76666666666667,75.04,2.6000000000000068,18.93
2022,243,18.93,71.22,0.06,5.27,16.58,8,17.49,17.31,18.84,17.30666666666667,71.17666666666668,2.1200000000000068,19.02
2022,244,19.02,81.42,0.02,6.97,18.93,9,18.93,15.5,19.02,18.48,73.46333333333334,2.0200000000000067,18.74
2022,245,18.74,91.93,15.91,5.74,4.72,9,19.02,17.49,19.39,18.89666666666667,81.52333333333334,17.85000000000001,16.61
2022,246,16.61,77.22,0.74,9.63,10.7,9,18.74,18.93,19.68,18.123333333333335,83.52333333333334,18.420000000000005,16.87
2022,247,16.87,69.66,0.01,5.21,20.53,9,16.61,19.02,17.31,17.40666666666667,79.60333333333334,16.850000000000005,18.49
2022,248,18.49,68.95,0.62,2.56,11.71,9,16.87,18.74,15.5,17.323333333333334,71.94333333333333,17.430000000000007,18.67
2022,249,18.67,80.94,5.9,5.85,5.54,9,18.49,16.61,17.49,18.01,73.18333333333334,23.26000000000001,18.72
2022,250,18.72,89.68,7.98,7.0,5.64,9,18.67,16.87,18.93,18.62666666666667,79.85666666666667,31.180000000000007,18.92
2022,251,18.92,93.24,0.19,3.59,19.64,9,18.72,18.49,19.02,18.770000000000003,87.95333333333333,31.350000000000005,20.1
2022,252,20.1,92.53,1.5,5.53,15.47,9,18.92,18.67,18.74,19.24666666666667,91.81666666666668,16.94000000000001,16.51
2022,253,16.51,78.65,2.01,9.57,9.74,9,20.1,18.72,16.61,18.510000000000005,88.14,18.210000000000008,16.0
2022,254,16.0,70.12,1.05,3.94,17.25,9,16.51,18.92,16.87,17.536666666666672,80.43333333333334,19.250000000000007,17.1
2022,255,17.1,86.6,13.52,5.34,4.54,9,16.0,20.1,18.49,16.536666666666672,78.45666666666668,32.150000000000006,18.86
2022,256,18.86,89.16,5.25,4.22,19.57,9,17.1,16.51,18.67,17.320000000000004,81.96000000000001,31.500000000000007,18.03
2022,257,18.03,86.47,0.19,5.73,6.77,9,18.86,16.0,18.72,17.99666666666667,87.41000000000001,23.710000000000008,18.4
2022,258,18.4,85.16,2.18,5.16,15.92,9,18.03,17.1,18.92,18.430000000000003,86.93,25.700000000000006,17.93
2022,259,17.93,79.82,1.67,4.94,14.26,9,18.4,18.86,20.1,18.120000000000005,83.81666666666666,25.870000000000005,18.48
2022,260,18.48,69.45,0.08,4.06,19.16,9,17.93,18.03,16.51,18.270000000000003,78.14333333333333,23.94000000000001,19.02
2022,261,19.02,69.27,0.35,5.14,18.22,9,18.48,18.4,16.0,18.47666666666667,72.84666666666666,23.240000000000006,18.67
2022,262,18.67,77.83,11.19,5.43,12.54,9,19.02,17.93,17.1,18.723333333333333,72.18333333333334,20.910000000000007,18.44
2022,263,18.44,86.87,0.96,5.68,22.58,9,18.67,18.48,18.86,18.710000000000004,77.99000000000001,16.620000000000008,18.4
2022,264,18.4,82.65,3.08,3.68,12.59,9,18.44,19.02,18.03,18.503333333333337,82.45,19.510000000000005,19.24
2022,265,19.24,84.45,0.65,5.07,20.47,9,18.4,18.67,18.4,18.69333333333333,84.65666666666668,17.980000000000008,17.23
2022,266,17.23,65.09,0.01,8.15,24.69,9,19.24,18.44,17.93,18.290000000000003,77.39666666666668,16.320000000000007,17.4
2022,267,17.4,67.01,0.09,4.3,24.58,9,17.23,18.4,18.48,17.956666666666667,72.18333333333334,16.330000000000005,17.61
2022,268,17.61,84.66,24.05,4.03,11.08,9,17.4,19.24,19.02,17.413333333333338,72.25333333333334,40.03000000000001,18.5
2022,269,18.5,94.78,2.95,5.64,10.14,9,17.61,17.23,18.67,17.83666666666667,82.14999999999999,31.790000000000006,18.95
2022,270,18.95,94.84,0.07,3.08,17.23,9,18.5,17.4,18.44,18.353333333333335,91.42666666666668,30.900000000000006,18.52
2022,271,18.52,82.5,0.11,7.32,12.1,9,18.95,17.61,18.4,18.65666666666667,90.70666666666666,27.930000000000003,17.94
2022,272,17.94,71.2,0.1,4.5,14.95,9,18.52,18.5,19.24,18.470000000000002,82.84666666666668,27.380000000000006,18.44
2022,273,18.44,74.91,0.74,4.46,10.75,9,17.94,18.95,17.23,18.3,76.20333333333333,28.110000000000003,19.03
2022,274,19.03,85.7,0.79,4.16,18.57,10,18.44,18.52,17.4,18.470000000000002,77.27,28.810000000000006,18.5
2022,275,18.5,84.68,0.21,4.8,19.49,10,19.03,17.94,17.61,18.65666666666667,81.76333333333334,4.970000000000004,18.41
2022,276,18.41,80.45,0.23,4.45,16.97,10,18.5,18.44,18.5,18.646666666666672,83.61,2.2500000000000036,17.52
2022,277,17.52,76.34,0.11,4.61,13.25,10,18.41,19.03,18.95,18.143333333333334,80.49000000000001,2.2900000000000036,18.25
2022,278,18.25,76.22,0.43,2.79,13.18,10,17.52,18.5,18.52,18.060000000000002,77.67,2.6100000000000034,19.7
2022,279,19.7,92.13,18.28,7.43,2.91,10,18.25,18.41,17.94,18.490000000000006,81.56333333333333,20.790000000000006,20.24
2022,280,20.24,83.89,1.27,4.39,17.82,10,19.7,17.52,18.44,19.39666666666667,84.08,21.320000000000004,19.27
2022,281,19.27,84.87,0.05,4.83,26.5,10,20.24,18.25,19.03,19.736666666666668,86.96333333333332,20.580000000000005,18.56
2022,282,18.56,83.36,1.76,7.37,20.96,10,19.27,19.7,18.5,19.356666666666666,84.04,22.130000000000003,17.41
2022,283,17.41,84.68,14.92,6.08,2.69,10,18.56,20.24,18.41,18.413333333333338,84.30333333333334,36.82000000000001,19.6
2022,284,19.6,94.4,4.18,2.77,8.02,10,17.41,19.27,17.52,18.523333333333337,87.48000000000002,40.89000000000001,20.17
2022,285,20.17,95.87,4.41,3.37,14.79,10,19.6,18.56,18.25,19.060000000000002,91.65000000000002,44.870000000000005,19.93
2022,286,19.93,95.69,5.46,3.02,11.08,10,20.17,17.41,19.7,19.900000000000006,95.32000000000001,32.050000000000004,19.73
2022,287,19.73,91.14,20.39,7.15,6.16,10,19.93,19.6,20.24,19.943333333333335,94.23333333333335,51.17,19.23
2022,288,19.23,84.29,7.6,6.33,10.94,10,19.73,20.17,19.27,19.630000000000006,90.37333333333333,58.720000000000006,19.84
2022,289,19.84,93.91,23.29,4.88,9.16,10,19.23,19.93,18.56,19.6,89.78000000000002,80.25,19.89
2022,290,19.89,94.9,0.85,2.53,17.97,10,19.84,19.73,17.41,19.653333333333336,91.03333333333335,66.17999999999999,20.05
2022,291,20.05,92.87,1.59,3.01,8.7,10,19.89,19.23,19.6,19.926666666666666,93.89333333333333,63.59,20.06
2022,292,20.06,91.12,0.35,2.21,22.92,10,20.05,19.84,20.17,20.000000000000004,92.96333333333335,59.53,20.83
2022,293,20.83,96.04,5.26,3.75,11.84,10,20.06,19.89,19.93,20.313333333333336,93.34333333333335,59.33,20.97
2022,294,20.97,93.86,6.68,3.8,21.25,10,20.83,20.05,19.73,20.62,93.67333333333333,45.62,20.51
2022,295,20.51,85.2,0.3,5.69,22.5,10,20.97,20.06,19.23,20.77,91.7,38.32,20.43
2022,296,20.43,79.37,0.94,2.55,26.0,10,20.51,20.83,19.84,20.63666666666667,86.14333333333333,15.969999999999999,20.02
2022,297,20.02,82.93,0.98,4.02,19.22,10,20.43,20.97,19.89,20.320000000000004,82.5,16.1,20.28
2022,298,20.28,77.61,0.08,3.12,25.19,10,20.02,20.51,20.05,20.243333333333336,79.97000000000001,14.59,20.95
2022,299,20.95,83.93,0.15,6.12,24.82,10,20.28,20.43,20.06,20.41666666666667,81.49000000000001,14.39,21.95
2022,300,21.95,91.22,1.75,5.38,17.44,10,20.95,20.02,20.83,21.060000000000002,84.25333333333334,10.879999999999999,22.34
2022,301,22.34,79.0,0.16,2.25,27.91,10,21.95,20.28,20.97,21.74666666666667,84.71666666666668,4.36,22.18
2022,302,22.18,95.13,0.63,4.42,14.27,10,22.34,20.95,20.51,22.156666666666666,88.45,4.69,22.78
2022,303,22.78,93.84,1.46,5.17,19.82,10,22.18,21.95,20.43,22.433333333333337,89.32333333333334,5.21,21.01
2022,304,21.01,83.82,5.85,9.94,9.68,10,22.78,22.34,20.02,21.99,90.92999999999999,10.08,18.64
2022,305,18.64,72.09,2.25,9.79,8.37,11,21.01,22.18,20.28,20.810000000000006,83.25,12.25,19.17
2022,306,19.17,68.51,0.1,7.45,27.78,11,18.64,22.78,20.95,19.60666666666667,74.80666666666667,12.2,19.82
2022,307,19.82,65.78,0.05,4.6,25.47,11,19.17,21.01,21.95,19.210000000000004,68.79333333333335,10.5,19.23
2022,308,19.23,71.24,0.38,4.66,27.26,11,19.82,18.64,22.34,19.40666666666667,68.51,10.719999999999999,19.15
2022,309,19.15,74.41,0.44,3.79,23.17,11,19.23,19.17,22.18,19.400000000000002,70.47666666666667,10.530000000000001,19.04
2022,310,19.04,78.18,1.91,5.38,24.72,11,19.15,19.82,22.78,19.14,74.61,10.98,19.51
2022,311,19.51,80.73,2.49,6.88,22.99,11,19.04,19.23,21.01,19.233333333333334,77.77333333333335,7.62,19.88
2022,312,19.88,78.94,2.0,5.55,24.73,11,19.51,19.15,18.64,19.47666666666667,79.28333333333335,7.37,19.8
2022,313,19.8,77.68,0.15,3.63,25.63,11,19.88,19.04,19.17,19.73,79.11666666666667,7.420000000000001,20.66
2022,314,20.66,76.82,0.03,2.15,28.7,11,19.8,19.51,19.82,20.113333333333333,77.81333333333333,7.3999999999999995,21.28
2022,315,21.28,80.77,1.56,3.21,12.88,11,20.66,19.88,19.23,20.580000000000002,78.42333333333333,8.58,22.22
2022,316,22.22,83.61,0.57,3.77,22.66,11,21.28,19.8,19.15,21.38666666666667,80.39999999999999,8.71,22.34
2022,317,22.34,87.73,1.72,5.71,21.16,11,22.22,20.66,19.04,21.94666666666667,84.03666666666668,8.52,22.63
2022,318,22.63,93.87,8.26,5.29,18.53,11,22.34,21.28,19.51,22.396666666666672,88.40333333333335,14.29,23.16
2022,319,23.16,69.46,0.16,4.02,29.51,11,22.63,22.22,19.88,22.710000000000004,83.68666666666667,12.45,22.63
2022,320,22.63,71.37,0.01,4.06,30.53,11,23.16,22.34,19.8,22.80666666666667,78.23333333333333,12.309999999999999,22.53
2022,321,22.53,71.7,0.0,3.87,30.2,11,22.63,22.63,20.66,22.773333333333337,70.84333333333333,12.28,21.94
2022,322,21.94,72.33,0.0,3.6,29.95,11,22.53,23.16,21.28,22.36666666666667,71.80000000000001,10.719999999999999,22.01
2022,323,22.01,76.75,0.09,5.14,26.55,11,21.94,22.63,22.22,22.160000000000007,73.59333333333335,10.239999999999998,22.8
2022,324,22.8,79.27,0.12,5.58,21.69,11,22.01,22.53,22.34,22.250000000000004,76.11666666666667,8.64,23.17
2022,325,23.17,91.37,0.16,4.77,22.6,11,22.8,21.94,22.63,22.660000000000007,82.46333333333334,0.54,23.56
2022,326,23.56,91.37,1.38,5.72,12.22,11,23.17,22.01,23.16,23.176666666666666,87.33666666666666,1.7599999999999998,22.79
2022,327,22.79,87.2,8.34,6.43,13.98,11,23.56,22.8,22.63,23.173333333333336,89.98000000000002,10.09,22.6
2022,328,22.6,77.38,0.27,5.19,22.91,11,22.79,23.17,22.53,22.983333333333334,85.31666666666668,10.36,21.64
2022,329,21.64,79.52,0.25,6.1,20.95,11,22.6,23.56,21.94,22.343333333333334,81.36666666666667,10.61,22.81
2022,330,22.81,88.96,15.66,7.42,10.22,11,21.64,22.79,22.01,22.350000000000005,81.95333333333333,26.18,22.92
2022,331,22.92,84.54,14.47,8.08,9.32,11,22.81,22.6,22.8,22.456666666666667,84.34,40.53,22.67
2022,332,22.67,86.82,40.08,8.46,10.66,11,22.92,21.64,23.17,22.8,86.77333333333333,80.45,23.0
2022,333,23.0,86.52,19.83,6.98,16.29,11,22.67,22.81,23.56,22.863333333333333,85.96,98.9,23.22
2022,334,23.22,88.91,55.09,8.21,7.53,11,23.0,22.92,22.79,22.96333333333334,87.41666666666667,145.65,23.58
2022,335,23.58,94.24,24.33,6.41,17.94,12,23.22,22.67,22.6,23.26666666666667,89.88999999999999,169.70999999999998,23.67
2022,336,23.67,96.69,1.92,4.76,23.19,12,23.58,23.0,21.64,23.49,93.28000000000002,171.38,23.83
2022,337,23.83,96.61,1.91,4.61,19.48,12,23.67,23.22,22.81,23.69333333333334,95.84666666666668,157.63,23.93
2022,338,23.93,96.44,20.17,4.61,14.34,12,23.83,23.58,22.92,23.810000000000002,96.58,163.32999999999998,24.16
2022,339,24.16,95.63,4.78,2.92,10.98,12,23.93,23.67,22.67,23.973333333333333,96.22666666666667,128.03,23.75
2022,340,23.75,91.27,0.7,3.15,23.07,12,24.16,23.83,23.0,23.94666666666667,94.44666666666667,108.9,23.39
2022,341,23.39,86.51,0.24,3.25,26.26,12,23.75,23.93,23.22,23.76666666666667,91.13666666666667,54.05,24.17
2022,342,24.17,76.37,0.08,3.05,31.17,12,23.39,24.16,23.58,23.770000000000007,84.71666666666668,29.8,24.48
2022,343,24.48,82.57,0.03,4.06,25.16,12,24.17,23.75,23.67,24.01333333333334,81.81666666666668,27.910000000000004,24.48
2022,344,24.48,83.48,0.18,4.97,25.31,12,24.48,23.39,23.83,24.37666666666667,80.80666666666667,26.180000000000003,24.51
2022,345,24.51,84.52,2.91,3.6,15.91,12,24.48,24.17,23.93,24.490000000000006,83.52333333333333,8.92,25.71
2022,346,25.71,88.68,6.65,5.01,26.56,12,24.51,24.48,24.16,24.900000000000006,85.56,10.79,23.44
2022,347,23.44,73.73,0.12,9.31,27.37,12,25.71,24.48,23.75,24.553333333333338,82.31,10.21,22.8
2022,348,22.8,64.67,0.03,3.41,29.34,12,23.44,24.51,23.39,23.983333333333338,75.69333333333334,10.0,24.2
2022,349,24.2,66.28,0.07,5.21,31.5,12,22.8,25.71,24.17,23.480000000000004,68.22666666666667,9.99,23.29
2022,350,23.29,79.95,5.56,5.68,17.44,12,24.2,23.44,24.48,23.430000000000003,70.3,15.52,22.55
2022,351,22.55,73.44,1.12,5.49,18.03,12,23.29,22.8,24.48,23.346666666666668,73.22333333333334,16.46,22.64
2022,352,22.64,77.47,12.8,5.74,8.43,12,22.55,24.2,24.51,22.826666666666668,76.95333333333333,26.35,22.71
2022,353,22.71,83.08,29.18,8.33,6.67,12,22.64,23.29,25.71,22.633333333333336,77.99666666666667,48.88,22.68
2022,354,22.68,82.05,27.48,6.91,6.51,12,22.71,22.55,23.44,22.676666666666666,80.86666666666667,76.24,22.92
2022,355,22.92,75.45,3.79,5.92,18.89,12,22.68,22.64,22.8,22.77,80.19333333333333,80.0,23.35
2022,356,23.35,64.29,0.06,3.81,28.56,12,22.92,22.71,24.2,22.983333333333338,73.93,79.99000000000001,23.36
2022,357,23.36,68.65,0.03,4.27,28.03,12,23.35,22.68,23.29,23.210000000000004,69.46333333333334,74.46000000000001,23.73
2022,358,23.73,75.59,0.24,5.96,22.02,12,23.36,22.92,22.55,23.480000000000004,69.51,73.58,24.2
2022,359,24.2,81.72,1.42,5.7,20.03,12,23.73,23.35,22.64,23.763333333333335,75.32000000000001,62.2,23.84
2022,360,23.84,89.56,10.93,4.11,20.15,12,24.2,23.36,22.71,23.923333333333336,82.29,43.95,23.49
2022,361,23.49,85.16,1.98,4.68,19.74,12,23.84,23.73,22.68,23.843333333333334,85.48000000000002,18.45,24.02
2022,362,24.02,88.01,10.2,7.0,17.12,12,23.49,24.2,22.92,23.783333333333335,87.57666666666667,24.86,24.04
2022,363,24.04,74.44,0.1,3.61,28.44,12,24.02,23.84,23.35,23.849999999999998,82.53666666666668,24.9,23.89
2022,364,23.89,76.21,0.02,3.98,30.81,12,24.04,23.49,23.36,23.983333333333334,79.55333333333334,24.89,24.27
2022,365,24.27,83.11,0.08,4.95,28.32,12,23.89,24.02,23.73,24.066666666666674,77.92,24.729999999999997,24.75
2023,1,24.75,85.61,0.73,4.47,27.21,1,24.27,24.04,24.2,24.30333333333333,81.64333333333333,24.04,24.66
2023,2,24.66,88.75,0.46,6.67,23.94,1,24.75,23.89,23.84,24.560000000000002,85.82333333333334,13.57,24.75
2023,3,24.75,88.57,19.18,6.12,15.83,1,24.66,24.27,23.49,24.720000000000002,87.64333333333333,30.77,23.29
2023,4,23.29,82.22,0.86,6.69,9.23,1,24.75,24.75,24.02,24.233333333333334,86.51333333333332,21.43,23.78
2023,5,23.78,72.36,0.0,4.08,31.19,1,23.29,24.66,24.04,23.94,81.05,21.33,23.11
2023,6,23.11,76.02,0.06,4.72,28.37,1,23.78,24.75,23.89,23.393333333333334,76.86666666666666,21.37,23.46
2023,7,23.46,76.16,0.36,5.0,22.78,1,23.11,23.29,24.27,23.450000000000003,74.84666666666666,21.650000000000002,23.18
2023,8,23.18,78.38,0.22,4.03,24.7,1,23.46,23.78,24.75,23.25,76.85333333333334,21.14,22.87
2023,9,22.87,76.04,0.04,2.75,28.68,1,23.18,23.11,24.66,23.17,76.86000000000001,20.72,24.01
2023,10,24.01,79.03,0.65,4.13,24.75,1,22.87,23.46,24.75,23.35333333333334,77.81666666666666,2.19,24.67
2023,11,24.67,87.92,4.67,4.01,23.52,1,24.01,23.18,23.29,23.850000000000005,80.99666666666667,6.0,25.15
2023,12,25.15,87.31,1.23,2.96,27.08,1,24.67,22.87,23.78,24.610000000000003,84.75333333333334,7.23,25.73
2023,13,25.73,90.5,3.19,4.02,22.54,1,25.15,24.01,23.11,25.183333333333337,88.57666666666667,10.36,26.12
2023,14,26.12,90.26,4.94,4.08,24.98,1,25.73,24.67,23.46,25.666666666666668,89.35666666666667,14.940000000000001,25.3
2023,15,25.3,91.6,25.89,5.33,12.81,1,26.12,25.15,23.18,25.71666666666667,90.78666666666668,40.61,25.52
2023,16,25.52,90.19,1.68,4.11,17.48,1,25.3,25.73,22.87,25.646666666666672,90.68333333333334,42.25,25.55
2023,17,25.55,88.59,0.99,3.02,14.68,1,25.52,26.12,24.01,25.456666666666667,90.12666666666667,42.59,25.79
2023,18,25.79,82.25,2.05,2.55,12.94,1,25.55,25.3,24.67,25.620000000000005,87.01,39.97,25.28
2023,19,25.28,86.42,3.63,3.85,18.95,1,25.79,25.52,25.15,25.540000000000003,85.75333333333333,42.370000000000005,25.11
2023,20,25.11,84.8,2.19,4.62,25.18,1,25.28,25.55,25.73,25.393333333333334,84.49000000000001,41.37,25.27
2023,21,25.27,84.59,2.65,4.23,28.31,1,25.11,25.79,26.12,25.220000000000002,85.27,39.08,25.83
2023,22,25.83,86.7,7.45,3.73,11.57,1,25.27,25.28,25.3,25.403333333333336,85.36333333333334,20.64,26.14
2023,23,26.14,76.42,3.45,3.74,22.15,1,25.83,25.11,25.52,25.74666666666667,82.57000000000001,22.41,26.21
2023,24,26.21,77.76,0.27,3.15,29.45,1,26.14,25.27,25.55,26.060000000000002,80.29333333333334,21.69,26.31
2023,25,26.31,82.9,0.15,4.97,29.31,1,26.21,25.83,25.79,26.220000000000002,79.02666666666667,19.790000000000003,26.1
2023,26,26.1,80.85,0.07,5.49,29.03,1,26.31,26.14,25.28,26.206666666666667,80.50333333333334,16.23,25.51
2023,27,25.51,77.33,0.04,5.8,28.86,1,26.1,26.21,25.11,25.973333333333333,80.36,14.08,26.41
2023,28,26.41,79.6,0.16,5.76,29.13,1,25.51,26.31,25.27,26.00666666666667,79.26,11.59,26.21
2023,29,26.21,85.59,7.23,4.42,18.0,1,26.41,26.1,25.83,26.043333333333337,80.83999999999999,11.370000000000001,25.55
2023,30,25.55,86.11,3.16,3.76,17.75,1,26.21,25.51,26.14,26.05666666666667,83.76666666666667,11.080000000000002,26.71
2023,31,26.71,84.8,13.24,5.86,14.17,1,25.55,26.41,26.21,26.15666666666667,85.5,24.05,26.91
2023,32,26.91,83.55,5.02,2.94,24.53,2,26.71,26.21,26.31,26.390000000000004,84.82000000000001,28.919999999999998,26.7
2023,33,26.7,87.54,10.49,3.82,17.09,2,26.91,25.55,26.1,26.773333333333337,85.29666666666668,39.34,26.91
2023,34,26.91,88.27,30.04,5.39,16.35,2,26.7,26.71,25.51,26.840000000000003,86.45333333333333,69.34,26.49
2023,35,26.49,73.64,4.84,2.68,22.87,2,26.91,26.91,26.41,26.700000000000003,83.14999999999999,74.02000000000001,26.17
2023,36,26.17,75.79,1.13,2.23,26.84,2,26.49,26.7,26.21,26.523333333333337,79.23333333333333,67.92,25.86
2023,37,25.86,77.21,0.19,2.87,27.18,2,26.17,26.91,25.55,26.173333333333336,75.54666666666667,64.95,26.0
2023,38,26.0,76.12,0.39,2.93,27.04,2,25.86,26.49,26.71,26.010000000000005,76.37333333333333,52.099999999999994,25.67
2023,39,25.67,80.97,3.45,4.23,24.48,2,26.0,26.17,26.91,25.843333333333337,78.10000000000001,50.53,26.06
2023,40,26.06,82.85,4.41,5.46,21.55,2,25.67,25.86,26.7,25.910000000000007,79.98,44.45,25.85
2023,41,25.85,85.27,4.63,5.31,13.35,2,26.06,26.0,26.91,25.860000000000003,83.03,19.04,26.69
2023,42,26.69,80.1,0.92,3.2,27.71,2,25.85,25.67,26.49,26.200000000000003,82.74,15.120000000000001,26.36
2023,43,26.36,81.14,0.06,2.64,28.35,2,26.69,26.06,26.17,26.3,82.17,14.05,26.77
2023,44,26.77,82.0,0.09,4.44,28.99,2,26.36,25.85,25.86,26.60666666666667,81.08,13.95,26.9
2023,45,26.9,85.85,11.71,5.36,23.46,2,26.77,26.69,26.0,26.676666666666666,82.99666666666667,25.270000000000003,26.9
2023,46,26.9,81.19,8.15,5.35,16.54,2,26.9,26.36,25.67,26.85666666666667,83.01333333333334,29.97,25.49
2023,47,25.49,73.55,3.49,2.81,13.24,2,26.9,26.77,26.06,26.430000000000003,80.19666666666667,29.050000000000004,26.65
2023,48,26.65,81.03,3.68,6.43,11.95,2,25.49,26.9,25.85,26.346666666666668,78.59,28.1,23.62
2023,49,23.62,68.95,0.18,9.44,16.26,2,26.65,26.9,26.69,25.253333333333334,74.51,27.360000000000003,23.75
2023,50,23.75,70.21,1.68,6.51,15.25,2,23.62,25.49,26.36,24.673333333333336,73.39666666666666,28.98,24.68
2023,51,24.68,87.52,17.05,5.22,6.47,2,23.75,26.65,26.77,24.01666666666667,75.56,45.94,24.55
2023,52,24.55,85.47,5.46,5.04,14.22,2,24.68,23.62,26.9,24.326666666666668,81.06666666666666,39.69,24.79
2023,53,24.79,79.28,0.23,4.06,18.6,2,24.55,23.75,26.9,24.673333333333336,84.09000000000002,31.770000000000003,25.03
2023,54,25.03,84.74,7.45,4.71,9.45,2,24.79,24.68,25.49,24.790000000000003,83.16333333333334,35.730000000000004,25.27
2023,55,25.27,89.47,19.06,5.64,13.12,2,25.03,24.55,26.65,25.03,84.49666666666667,51.11,26.05
2023,56,26.05,89.32,2.13,3.99,26.17,2,25.27,24.79,23.62,25.450000000000003,87.84333333333332,53.06,25.86
2023,57,25.86,87.48,1.61,3.27,17.04,2,26.05,25.03,23.75,25.72666666666667,88.75666666666666,52.99,25.34
2023,58,25.34,75.69,0.03,3.6,20.81,2,25.86,25.27,24.68,25.75,84.16333333333334,35.97,25.4
2023,59,25.4,78.5,0.15,3.06,16.38,2,25.34,26.05,24.55,25.533333333333335,80.55666666666667,30.66,24.63
2023,60,24.63,80.24,0.23,3.41,11.84,3,25.4,25.86,24.79,25.123333333333335,78.14333333333333,30.659999999999997,25.43
2023,61,25.43,83.47,0.36,4.21,23.99,3,24.63,25.34,25.03,25.153333333333336,80.73666666666666,23.57,25.85
